"App Name","App ID","Store","Device","Country Code","Language Code","Main App ID","Main App Name","Version","Date","Updated metadata","Metadata before","Metadata after"
"CarWale: Buy-Sell New/Used Car","com.carwale","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","","2022-02-27","description","<b>CarWale app</b> is one of the top rated car apps in India for new and used car research. Today, finding a suitable car for your needs can be exhausting with a multitude of options available. <b>CarWale app</b> answers all your car related queries online. At CarWale, we work towards simplifying your car buying journey by providing accurate on road prices of cars, genuine user and expert reviews, and the option to book test drives with nearest dealers. You can also compare different cars with the car comparison tool. This app also helps you to connect with your nearest car dealers for the best offers available. If you are looking to buy second hand cars, this app provides more than 50,000 verified used car listings from genuine sellers. You can also sell your second hand car in just a few steps and know the right price for your car with the car valuation tool. <b>Features of the CarWale App</b> : • <b>On road car price</b> - Get accurate and up to date ex-showroom, on road price and price breakups for all cars sold in India of brands such as Maruti Suzuki, Ford, Honda, Hyundai, Renault, Tata, Toyota, Mahindra, Nissan, Datsun, Audi, Mercedes-Benz, BMW and so on. • <b>Car features and specs</b> - Up to date features and specifications (such as mileage, seating capacity, transmission type, etc.) of cars including the most recent launches • <b>Compare Cars</b> - Best car comparison app for comparing prices, features, specifications and colours • <b>Customer Review of cars</b> - 10,000+ user reviews to help you make the right choice • <b>Expert Reviews</b> - 5000+ video reviews of cars by industry experts • <b>Buy or sell old cars</b> - 50,000+ used cars listed for sale across various cities in India. Buy second hand cars from a wide array of listings from genuine and top rated sellers. List your second hand car for sale with a few simple steps and get connected with genuine buyers • <b>Car News</b> - Latest domestic and international car news including a special section for upcoming cars in India. Stay updated with all the latest events in the Automobile Industry in India such as Track Day 2019 • <b>Used Car Valuation</b> - Check right market price for used cars • <b>New and used car dealers</b> - Locate dealers in your city/area • <b>Car photos, videos</b> - Experience car features including 360 degree view, interior/exterior views of popular cars • <b>Share Car</b> - Share your shortlisted cars and content with your friends • <b>Luxury Cars</b> - For the car enthusiast in you, we have up to date information on luxury cars Download now, and experience the new way of doing car research. We value your feedback. Write to us at contact@carwale.com. Website - https://www.carwale.com/","<b>CarWale app</b> is one of the top rated car apps in India for new and used car research. Today, finding a suitable car for your needs can be exhausting with a multitude of options available. <b>CarWale app</b> answers all your car related queries online. At CarWale, we work towards simplifying your car buying journey by providing accurate on road prices of cars, genuine user and expert reviews, and the option to book test drives with nearest dealers. You can also compare different cars with the car comparison tool. This app also helps you to connect with your nearest car dealers for the best offers available. If you are looking to buy second hand cars, this app provides Absolutely Sure, CarTrade Tech’s tailor-made platform for those looking for an assured and high quality used car buying experience., The abSure experience has been built on the back of a 4S plan- Absolutely Sure, Absolutely Safe, Absolutely Secure and Absolutely Smart. However, it’s not just the buyers who are covered under the comprehensive programme. For those looking to sell, CarWale abSure provides free home car inspection, loan closure assistance, guaranteed ownership transfer and assured payments within 24 hours post-inspection. <b>Features of the CarWale App</b> : • <b>On road car price</b> - Get accurate and up to date ex-showroom, on road price and price breakups for all cars sold in India of brands such as Maruti Suzuki, Ford, Honda, Hyundai, Renault, Tata, Toyota, Mahindra, Nissan, Datsun, Audi, Mercedes-Benz, BMW and so on. • <b>Car features and specs</b> - Up to date features and specifications (such as mileage, seating capacity, transmission type, etc.) of cars including the most recent launches • <b>Compare Cars</b> - Best car comparison app for comparing prices, features, specifications and colours • <b>Customer Review of cars</b> - 10,000+ user reviews to help you make the right choice • <b>Expert Reviews</b> - 5000+ video reviews of cars by industry experts • <b>Buy or sell old cars</b> - 50,000+ used cars listed for sale across various cities in India. Buy second hand cars from a wide array of listings from genuine and top rated sellers. List your second hand car for sale with a few simple steps and get connected with genuine buyers* Absure 4s provides multiple checks and smoothens the process for both buyer and seller in used cars market • <b>Car News</b> - Latest domestic and international car news including a special section for upcoming cars in India. Stay updated with all the latest events in the Automobile Industry in India such as Track Day 2019 • <b>Used Car Valuation</b> - Check right market price for used cars List your used car: • <b>New and used car dealers</b> - Locate dealers in your city/area • <b>Car photos, videos</b> - Experience car features including 360 degree view, interior/exterior views of popular cars • <b>Share Car</b> - Share your shortlisted cars and content with your friends • <b>Luxury Cars</b> - For the car enthusiast in you, we have up to date information on luxury cars Download now, and experience the new way of doing car research. We value your feedback. Write to us at contact@carwale.com. Website - https://www.carwale.com/"
"CarWale: Buy-Sell New/Used Car","com.carwale","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","","2022-02-28","description","<b>CarWale app</b> is one of the top rated car apps in India for new and used car research. Today, finding a suitable car for your needs can be exhausting with a multitude of options available. <b>CarWale app</b> answers all your car related queries online. At CarWale, we work towards simplifying your car buying journey by providing accurate on road prices of cars, genuine user and expert reviews, and the option to book test drives with nearest dealers. You can also compare different cars with the car comparison tool. This app also helps you to connect with your nearest car dealers for the best offers available. If you are looking to buy second hand cars, this app provides Absolutely Sure, CarTrade Tech’s tailor-made platform for those looking for an assured and high quality used car buying experience., The abSure experience has been built on the back of a 4S plan- Absolutely Sure, Absolutely Safe, Absolutely Secure and Absolutely Smart. However, it’s not just the buyers who are covered under the comprehensive programme. For those looking to sell, CarWale abSure provides free home car inspection, loan closure assistance, guaranteed ownership transfer and assured payments within 24 hours post-inspection. <b>Features of the CarWale App</b> : • <b>On road car price</b> - Get accurate and up to date ex-showroom, on road price and price breakups for all cars sold in India of brands such as Maruti Suzuki, Ford, Honda, Hyundai, Renault, Tata, Toyota, Mahindra, Nissan, Datsun, Audi, Mercedes-Benz, BMW and so on. • <b>Car features and specs</b> - Up to date features and specifications (such as mileage, seating capacity, transmission type, etc.) of cars including the most recent launches • <b>Compare Cars</b> - Best car comparison app for comparing prices, features, specifications and colours • <b>Customer Review of cars</b> - 10,000+ user reviews to help you make the right choice • <b>Expert Reviews</b> - 5000+ video reviews of cars by industry experts • <b>Buy or sell old cars</b> - 50,000+ used cars listed for sale across various cities in India. Buy second hand cars from a wide array of listings from genuine and top rated sellers. List your second hand car for sale with a few simple steps and get connected with genuine buyers* Absure 4s provides multiple checks and smoothens the process for both buyer and seller in used cars market • <b>Car News</b> - Latest domestic and international car news including a special section for upcoming cars in India. Stay updated with all the latest events in the Automobile Industry in India such as Track Day 2019 • <b>Used Car Valuation</b> - Check right market price for used cars List your used car: • <b>New and used car dealers</b> - Locate dealers in your city/area • <b>Car photos, videos</b> - Experience car features including 360 degree view, interior/exterior views of popular cars • <b>Share Car</b> - Share your shortlisted cars and content with your friends • <b>Luxury Cars</b> - For the car enthusiast in you, we have up to date information on luxury cars Download now, and experience the new way of doing car research. We value your feedback. Write to us at contact@carwale.com. Website - https://www.carwale.com/","<b>CarWale app</b> is one of the top rated car apps in India for new and used car research. Today, finding a suitable car for your needs can be exhausting with a multitude of options available. <b>CarWale app</b> answers all your car related queries online. At CarWale, we work towards simplifying your car buying journey by providing accurate on road prices of cars, genuine user and expert reviews, and the option to book test drives with nearest dealers. You can also compare different cars with the car comparison tool. This app also helps you to connect with your nearest car dealers for the best offers available. If you are looking to buy second hand cars, this app provides more than 50,000 verified used car listings from genuine sellers. You can also sell your second hand car in just a few steps and know the right price for your car with the car valuation tool. <b>Features of the CarWale App</b> : • <b>On road car price</b> - Get accurate and up to date ex-showroom, on road price and price breakups for all cars sold in India of brands such as Maruti Suzuki, Ford, Honda, Hyundai, Renault, Tata, Toyota, Mahindra, Nissan, Datsun, Audi, Mercedes-Benz, BMW and so on. • <b>Car features and specs</b> - Up to date features and specifications (such as mileage, seating capacity, transmission type, etc.) of cars including the most recent launches • <b>Compare Cars</b> - Best car comparison app for comparing prices, features, specifications and colours • <b>Customer Review of cars</b> - 10,000+ user reviews to help you make the right choice • <b>Expert Reviews</b> - 5000+ video reviews of cars by industry experts • <b>Buy or sell old cars</b> - 50,000+ used cars listed for sale across various cities in India. Buy second hand cars from a wide array of listings from genuine and top rated sellers. List your second hand car for sale with a few simple steps and get connected with genuine buyers • <b>Car News</b> - Latest domestic and international car news including a special section for upcoming cars in India. Stay updated with all the latest events in the Automobile Industry in India such as Track Day 2019 • <b>Used Car Valuation</b> - Check right market price for used cars • <b>New and used car dealers</b> - Locate dealers in your city/area • <b>Car photos, videos</b> - Experience car features including 360 degree view, interior/exterior views of popular cars • <b>Share Car</b> - Share your shortlisted cars and content with your friends • <b>Luxury Cars</b> - For the car enthusiast in you, we have up to date information on luxury cars Download now, and experience the new way of doing car research. We value your feedback. Write to us at contact@carwale.com. Website - https://www.carwale.com/"
"CarWale: Buy-Sell New/Used Car","com.carwale","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.6.1","2022-04-27","permissions","[""android.permission.ACCESS_COARSE_LOCATION"", ""android.permission.ACCESS_FINE_LOCATION"", ""android.permission.ACCESS_NETWORK_STATE"", ""android.permission.ACCESS_WIFI_STATE"", ""android.permission.CAMERA"", ""android.permission.DOWNLOAD_WITHOUT_NOTIFICATION"", ""android.permission.FOREGROUND_SERVICE"", ""android.permission.INTERNET"", ""android.permission.NETWORK"", ""android.permission.READ_CONTACTS"", ""android.permission.READ_EXTERNAL_STORAGE"", ""android.permission.READ_PHONE_NUMBERS"", ""android.permission.READ_PHONE_STATE"", ""android.permission.USE_CREDENTIALS"", ""android.permission.VIBRATE"", ""android.permission.WAKE_LOCK"", ""android.permission.WRITE_EXTERNAL_STORAGE"", ""com.google.android.c2dm.permission.RECEIVE"", ""com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE""]","[""android.permission.ACCESS_COARSE_LOCATION"", ""android.permission.ACCESS_FINE_LOCATION"", ""android.permission.ACCESS_NETWORK_STATE"", ""android.permission.ACCESS_WIFI_STATE"", ""android.permission.CAMERA"", ""android.permission.DOWNLOAD_WITHOUT_NOTIFICATION"", ""android.permission.FOREGROUND_SERVICE"", ""android.permission.INTERNET"", ""android.permission.NETWORK"", ""android.permission.READ_CONTACTS"", ""android.permission.READ_EXTERNAL_STORAGE"", ""android.permission.READ_PHONE_NUMBERS"", ""android.permission.READ_PHONE_STATE"", ""android.permission.SCHEDULE_EXACT_ALARM"", ""android.permission.USE_CREDENTIALS"", ""android.permission.VIBRATE"", ""android.permission.WAKE_LOCK"", ""android.permission.WRITE_EXTERNAL_STORAGE"", ""com.android.vending.CHECK_LICENSE"", ""com.google.android.c2dm.permission.RECEIVE"", ""com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE"", ""com.google.android.gms.permission.AD_ID""]"
"CarWale: Buy-Sell New/Used Car","com.carwale","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.7.4","2023-01-04","permissions","[""android.permission.ACCESS_COARSE_LOCATION"", ""android.permission.ACCESS_FINE_LOCATION"", ""android.permission.ACCESS_NETWORK_STATE"", ""android.permission.ACCESS_WIFI_STATE"", ""android.permission.CAMERA"", ""android.permission.DOWNLOAD_WITHOUT_NOTIFICATION"", ""android.permission.FOREGROUND_SERVICE"", ""android.permission.INTERNET"", ""android.permission.NETWORK"", ""android.permission.READ_CONTACTS"", ""android.permission.READ_EXTERNAL_STORAGE"", ""android.permission.READ_PHONE_NUMBERS"", ""android.permission.READ_PHONE_STATE"", ""android.permission.SCHEDULE_EXACT_ALARM"", ""android.permission.USE_CREDENTIALS"", ""android.permission.VIBRATE"", ""android.permission.WAKE_LOCK"", ""android.permission.WRITE_EXTERNAL_STORAGE"", ""com.android.vending.CHECK_LICENSE"", ""com.google.android.c2dm.permission.RECEIVE"", ""com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE"", ""com.google.android.gms.permission.AD_ID""]","[""android.permission.ACCESS_COARSE_LOCATION"", ""android.permission.ACCESS_FINE_LOCATION"", ""android.permission.ACCESS_NETWORK_STATE"", ""android.permission.ACCESS_WIFI_STATE"", ""android.permission.CAMERA"", ""android.permission.DOWNLOAD_WITHOUT_NOTIFICATION"", ""android.permission.FOREGROUND_SERVICE"", ""android.permission.INTERNET"", ""android.permission.NETWORK"", ""android.permission.POST_NOTIFICATIONS"", ""android.permission.READ_CONTACTS"", ""android.permission.READ_EXTERNAL_STORAGE"", ""android.permission.READ_PHONE_NUMBERS"", ""android.permission.READ_PHONE_STATE"", ""android.permission.SCHEDULE_EXACT_ALARM"", ""android.permission.USE_CREDENTIALS"", ""android.permission.VIBRATE"", ""android.permission.WAKE_LOCK"", ""android.permission.WRITE_EXTERNAL_STORAGE"", ""com.google.android.c2dm.permission.RECEIVE"", ""com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE"", ""com.google.android.gms.permission.AD_ID""]"
"CarWale: Buy-Sell New/Used Car","com.carwale","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.7.2","2022-11-10","size","37388204","40248916"
"CarWale: Buy-Sell New/Used Car","com.carwale","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.7.4","2023-01-04","size","40248916","39557642"
"CarWale: Buy-Sell New/Used Car","com.carwale","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.8.2","2023-02-02","size","39557642","39710859"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","6.9.4","2022-03-01","version","6.9.2","6.9.4"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","6.9.5","2022-03-08","version","6.9.4","6.9.5"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","6.10.1","2022-03-10","version","6.9.5","6.10.1"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","6.10.2","2022-03-14","version","6.10.1","6.10.2"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","6.11.0","2022-03-21","version","6.10.2","6.11.0"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","6.10.3","2022-03-26","version","6.11.0","6.10.3"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","6.12.1","2022-04-07","version","6.10.3","6.12.1"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","6.12.2","2022-04-13","version","6.12.1","6.12.2"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","6.12.3","2022-04-18","version","6.12.2","6.12.3"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","6.13.0","2022-05-03","version","6.12.3","6.13.0"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","6.13.2","2022-05-06","version","6.13.0","6.13.2"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","6.14.0","2022-05-16","version","6.13.2","6.14.0"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","6.15.0","2022-06-01","version","6.14.0","6.15.0"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.0.0","2022-06-14","version","6.15.0","7.0.0"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.0.1","2022-06-20","version","7.0.0","7.0.1"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.1.1","2022-07-07","version","7.0.1","7.1.1"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.2.2","2022-07-26","version","7.1.1","7.2.2"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.3.2","2022-08-16","version","7.2.2","7.3.2"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.4.0","2022-08-31","version","7.3.2","7.4.0"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.4.1","2022-09-08","version","7.4.0","7.4.1"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.5.0","2022-09-17","version","7.4.1","7.5.0"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.5.1","2022-09-19","version","7.5.0","7.5.1"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.6.0","2022-09-28","version","7.5.1","7.6.0"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.7.1","2022-10-03","version","7.6.0","7.7.1"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.7.2","2022-10-11","version","7.7.1","7.7.2"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.8.0","2022-10-14","version","7.7.2","7.8.0"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.8.1","2022-10-17","version","7.8.0","7.8.1"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.9.1","2022-11-03","version","7.8.1","7.9.1"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.10.1","2022-11-18","version","7.9.1","7.10.1"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.11.1","2022-12-10","version","7.10.1","7.11.1"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.12.0","2022-12-23","version","7.11.1","7.12.0"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.13.0","2023-01-05","version","7.12.0","7.13.0"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.13.1","2023-01-06","version","7.13.0","7.13.1"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.13.2","2023-01-09","version","7.13.1","7.13.2"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.14.0","2023-01-18","version","7.13.2","7.14.0"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.14.1","2023-01-20","version","7.14.0","7.14.1"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.14.2","2023-01-22","version","7.14.1","7.14.2"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.15.1","2023-02-05","version","7.14.2","7.15.1"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","7.16.2","2023-02-19","version","7.15.1","7.16.2"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","","2022-03-04","title","CarInfo: RTO Vehicle Information App","CarInfo RTO Vehicle Informaton"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","","2022-05-01","title","CarInfo RTO Vehicle Informaton","RTO Vehicle Information App"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","","2022-04-11","screenshots","https://play-lh.googleusercontent.com/R1hL-NnLPFTVXJsvf9W1tVDBfxbNrNXbVcouYSHUC6fjITlLm9rlBdnzP7sgoL8a7xw","https://play-lh.googleusercontent.com/R1hL-NnLPFTVXJsvf9W1tVDBfxbNrNXbVcouYSHUC6fjITlLm9rlBdnzP7sgoL8a7xw"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","","2022-04-11","screenshots","https://play-lh.googleusercontent.com/VnkqhqyMVtwMiP5yOeokJo_KebEF5N4ZU5HMhl2AlK4eNauzTvJUILBDnjHLLIRICZE","https://play-lh.googleusercontent.com/VnkqhqyMVtwMiP5yOeokJo_KebEF5N4ZU5HMhl2AlK4eNauzTvJUILBDnjHLLIRICZE"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","","2022-04-11","screenshots","https://play-lh.googleusercontent.com/0wyOH9wln7SYyFDyRL0AL4l7-UeoomqxYRf26sm0HIQV1D4c7cv0As0oGYkt9Nfxmg","https://play-lh.googleusercontent.com/0wyOH9wln7SYyFDyRL0AL4l7-UeoomqxYRf26sm0HIQV1D4c7cv0As0oGYkt9Nfxmg"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","","2022-04-11","screenshots","https://play-lh.googleusercontent.com/0Nb5C7MF1X3sgyh_-SbA_ck0KPCoWYELm08L7P5f4zKW4U60o4u17orYZ-GCbMywxw","https://play-lh.googleusercontent.com/0Nb5C7MF1X3sgyh_-SbA_ck0KPCoWYELm08L7P5f4zKW4U60o4u17orYZ-GCbMywxw"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","","2022-04-11","screenshots","https://play-lh.googleusercontent.com/9li3OyLh47nB4fSrBU7eFrwD9FeggQrhPoS0YhpKhy_bOj4flU6i9P5ZVMmevVuUTaw","https://play-lh.googleusercontent.com/9li3OyLh47nB4fSrBU7eFrwD9FeggQrhPoS0YhpKhy_bOj4flU6i9P5ZVMmevVuUTaw"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","","2022-04-11","screenshots","https://play-lh.googleusercontent.com/DhfTkfK_3RxjpGUQc25fFf0FCNeJ-xFMZIbRVuLmgIGqLDa7geyUGehpz-phmQHt74U","https://play-lh.googleusercontent.com/DhfTkfK_3RxjpGUQc25fFf0FCNeJ-xFMZIbRVuLmgIGqLDa7geyUGehpz-phmQHt74U"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","","2022-04-11","screenshots","https://play-lh.googleusercontent.com/nVMioTV17OeY8odi3iJvQTWF-pl5agaHv8mqkGFqg4et5X_PEgSL_9XIGpXmqBeNEcY","https://play-lh.googleusercontent.com/nVMioTV17OeY8odi3iJvQTWF-pl5agaHv8mqkGFqg4et5X_PEgSL_9XIGpXmqBeNEcY"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","","2022-04-23","screenshots","https://play-lh.googleusercontent.com/R1hL-NnLPFTVXJsvf9W1tVDBfxbNrNXbVcouYSHUC6fjITlLm9rlBdnzP7sgoL8a7xw","https://play-lh.googleusercontent.com/FR3UvFH-iEWVNHWufA_rjkw0awco-59Qwcjoz3MhDd4aV1uz6GEAdsrOuLDRr-LkFY8"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","","2022-04-23","screenshots","https://play-lh.googleusercontent.com/VnkqhqyMVtwMiP5yOeokJo_KebEF5N4ZU5HMhl2AlK4eNauzTvJUILBDnjHLLIRICZE","https://play-lh.googleusercontent.com/Qm3bNHsOjXerlylMk_V29_Ueg3-y6guOAyGNdFk7TaJ8Z8ImWqEj2AkNJQcyFlrNEjJp"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","","2022-04-23","screenshots","https://play-lh.googleusercontent.com/0wyOH9wln7SYyFDyRL0AL4l7-UeoomqxYRf26sm0HIQV1D4c7cv0As0oGYkt9Nfxmg","https://play-lh.googleusercontent.com/2OdZtytj9vSc2eYHJOMLDgufm4Nut2qqydG-rCuKm7QC18HA3LghEuhvK9Jw8Q-wEjE"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","","2022-04-23","screenshots","https://play-lh.googleusercontent.com/0Nb5C7MF1X3sgyh_-SbA_ck0KPCoWYELm08L7P5f4zKW4U60o4u17orYZ-GCbMywxw","https://play-lh.googleusercontent.com/i78y4TBk4vmzOEOuDNAShxSzzk4slZU86Gzb6ndfe10X1VJ-BXkjHTue1aztHDc0cA"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","","2022-04-23","screenshots","https://play-lh.googleusercontent.com/9li3OyLh47nB4fSrBU7eFrwD9FeggQrhPoS0YhpKhy_bOj4flU6i9P5ZVMmevVuUTaw","https://play-lh.googleusercontent.com/BG0VJgxlA3z6rLjv3-yUJ2fG4xZhvcaXEgeLlQsr7t9n8V35oE63Ysr1sbQyWghn3g"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","","2022-04-23","screenshots","https://play-lh.googleusercontent.com/DhfTkfK_3RxjpGUQc25fFf0FCNeJ-xFMZIbRVuLmgIGqLDa7geyUGehpz-phmQHt74U","https://play-lh.googleusercontent.com/AJpS2pju7gYq8zCEZ-aRa004Xfo4ZDq5gtsRZ3s_qZ3gw40ShEVhFlaNfq_rykpPwbQ"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","","2022-04-23","screenshots","https://play-lh.googleusercontent.com/nVMioTV17OeY8odi3iJvQTWF-pl5agaHv8mqkGFqg4et5X_PEgSL_9XIGpXmqBeNEcY","https://play-lh.googleusercontent.com/-F0OepL2E8rAEzgW_tXUeIf1qIl0Q7q8oJ66UnnZ2Cscn5Wb_USdVo8sunGVK2vXSqwK"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","","2022-04-24","screenshots","https://play-lh.googleusercontent.com/FR3UvFH-iEWVNHWufA_rjkw0awco-59Qwcjoz3MhDd4aV1uz6GEAdsrOuLDRr-LkFY8","https://play-lh.googleusercontent.com/R1hL-NnLPFTVXJsvf9W1tVDBfxbNrNXbVcouYSHUC6fjITlLm9rlBdnzP7sgoL8a7xw"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","","2022-04-24","screenshots","https://play-lh.googleusercontent.com/Qm3bNHsOjXerlylMk_V29_Ueg3-y6guOAyGNdFk7TaJ8Z8ImWqEj2AkNJQcyFlrNEjJp","https://play-lh.googleusercontent.com/VnkqhqyMVtwMiP5yOeokJo_KebEF5N4ZU5HMhl2AlK4eNauzTvJUILBDnjHLLIRICZE"
"RTO Vehicle Information App","com.cuvora.carinfo","Android","google","in","in","com.google.android.projection.gearhead","Android Auto","","2022-04-24","screenshots","https://play-lh.googleusercontent.com/2OdZtytj9vSc2eYHJOMLDgufm4Nut2qqydG-rCuKm7QC18HA3LghEuhvK9Jw8Q-wEjE","https://play-lh.googleusercontent.com/0wyOH9wln7SYyFDyRL0AL4l7-UeoomqxYRf26sm0HIQV1D4c7cv0As0oGYkt9Nfxmg"
